scenario,mode,image,pod,backend,start_ms,end_ms,duration_ms,exit_code
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,riid-8mxlh,bare-containerd,1789248431900,1789248433338,1438,0
pr18,recreate,riid/seabreeze/sbz-helloworld:1.1-alpine,AGGREGATE,bare-containerd,1789248431891,1789248433346,1455,0
pr18,recreate,riid/mysql:latest,riid-s4rrz,bare-containerd,1789248433362,1789248455002,21640,0
pr18,recreate,riid/mysql:latest,riid-lnp5h,bare-containerd,1789248433362,1789248455062,21700,0
pr18,recreate,riid/mysql:latest,riid-xwpkv,bare-containerd,1789248433364,1789248455151,21787,0
pr18,recreate,riid/mysql:latest,riid-8mxlh,bare-containerd,1789248433361,1789248455303,21942,0
pr18,recreate,riid/mysql:latest,riid-qkwkg,bare-containerd,1789248433361,1789248455315,21954,0
pr18,recreate,riid/mysql:latest,riid-htqn5,bare-containerd,1789248433361,1789248455425,22064,0
pr18,recreate,riid/mysql:latest,riid-x5sp9,bare-containerd,1789248433363,1789248455606,22243,0
pr18,recreate,riid/mysql:latest,riid-89tdq,bare-containerd,1789248433361,1789248455732,22371,0
pr18,recreate,riid/mysql:latest,riid-8gn6t,bare-containerd,1789248433361,1789248455796,22435,0
pr18,recreate,riid/mysql:latest,riid-vdm5j,bare-containerd,1789248433362,1789248455857,22495,0
pr18,recreate,riid/mysql:latest,AGGREGATE,bare-containerd,1789248433354,1789248455866,22512,0
pr18,recreate,riid/sonarqube:latest,riid-s4rrz,bare-containerd,1789248455884,1789248514342,58458,0
pr18,recreate,riid/sonarqube:latest,riid-qkwkg,bare-containerd,1789248455884,1789248514353,58469,0
pr18,recreate,riid/sonarqube:latest,riid-89tdq,bare-containerd,1789248455882,1789248514472,58590,0
pr18,recreate,riid/sonarqube:latest,riid-x5sp9,bare-containerd,1789248455883,1789248514472,58589,0
pr18,recreate,riid/sonarqube:latest,riid-xwpkv,bare-containerd,1789248455884,1789248514619,58735,0
pr18,recreate,riid/sonarqube:latest,riid-vdm5j,bare-containerd,1789248455883,1789248514698,58815,0
pr18,recreate,riid/sonarqube:latest,riid-htqn5,bare-containerd,1789248455884,1789248514963,59079,0
pr18,recreate,riid/sonarqube:latest,riid-lnp5h,bare-containerd,1789248455882,1789248515145,59263,0
pr18,recreate,riid/sonarqube:latest,riid-8mxlh,bare-containerd,1789248455883,1789248515425,59542,0
pr18,recreate,riid/sonarqube:latest,riid-8gn6t,bare-containerd,1789248455884,1789248516694,60810,0
