scenario,mode,image,pod,backend,start_ms,end_ms,duration_ms,exit_code
pr18,recreate,riid/jenkins/jenkins:latest,riid-ztqxn,riid-porto,1789309805439,1789309814325,8886,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-rrxlm,riid-porto,1789309805439,1789309814337,8898,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-gws98,riid-porto,1789309805439,1789309814365,8926,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-mlmw7,riid-porto,1789309805438,1789309814496,9058,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-c6n52,riid-porto,1789309805438,1789309814898,9460,0
pr18,recreate,riid/jenkins/jenkins:latest,AGGREGATE,riid-porto,1789309805433,1789309814904,9471,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-gws98,riid-porto,1789309814916,1789309819342,4426,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-8q4dw,riid-porto,1789309814916,1789309819342,4426,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-hns2k,riid-porto,1789309814917,1789309819392,4475,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-mlmw7,riid-porto,1789309814918,1789309819469,4551,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-hnvj7,riid-porto,1789309814918,1789309819565,4647,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-gv2bx,riid-porto,1789309814916,1789309819600,4684,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-dkn5w,riid-porto,1789309814917,1789309820235,5318,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-c6n52,riid-porto,1789309814916,1789309820293,5377,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-ztqxn,riid-porto,1789309814918,1789309820324,5406,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-rrxlm,riid-porto,1789309814918,1789309820420,5502,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,AGGREGATE,riid-porto,1789309814911,1789309820425,5514,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-hnvj7,riid-porto,1789309820435,1789309827171,6736,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-ztqxn,riid-porto,1789309820435,1789309827396,6961,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-8q4dw,riid-porto,1789309820435,1789309827500,7065,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-dkn5w,riid-porto,1789309820435,1789309828249,7814,0
