scenario,mode,image,pod,backend,start_ms,end_ms,duration_ms,exit_code
pr18,recreate,riid/sonarqube:latest,riid-dnkfh,dfinit-podman,1789234077920,1789234099133,21213,0
pr18,recreate,riid/sonarqube:latest,riid-pvt96,dfinit-podman,1789234077921,1789234099269,21348,0
pr18,recreate,riid/sonarqube:latest,riid-krbwf,dfinit-podman,1789234077920,1789234099303,21383,0
pr18,recreate,riid/sonarqube:latest,riid-56m79,dfinit-podman,1789234077920,1789234099466,21546,0
pr18,recreate,riid/sonarqube:latest,AGGREGATE,dfinit-podman,1789234077915,1789234099472,21557,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-z58c6,dfinit-podman,1789234099484,1789234109336,9852,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-mczdj,dfinit-podman,1789234099483,1789234109785,10302,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-5nhrm,dfinit-podman,1789234099483,1789234109793,10310,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-krbwf,dfinit-podman,1789234099483,1789234109852,10369,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-bzbgm,dfinit-podman,1789234099483,1789234109928,10445,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-dnkfh,dfinit-podman,1789234099483,1789234109944,10461,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-5cxnr,dfinit-podman,1789234099483,1789234109967,10484,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-js6sz,dfinit-podman,1789234099483,1789234110562,11079,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-pvt96,dfinit-podman,1789234099484,1789234110748,11264,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-56m79,dfinit-podman,1789234099483,1789234110993,11510,0
pr18,recreate,riid/jenkins/jenkins:latest,AGGREGATE,dfinit-podman,1789234099478,1789234110998,11520,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-krbwf,dfinit-podman,1789234111008,1789234118029,7021,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-pvt96,dfinit-podman,1789234111008,1789234118257,7249,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-z58c6,dfinit-podman,1789234111009,1789234118404,7395,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-mczdj,dfinit-podman,1789234111009,1789234118626,7617,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-bzbgm,dfinit-podman,1789234111008,1789234118683,7675,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-5nhrm,dfinit-podman,1789234111008,1789234118833,7825,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-js6sz,dfinit-podman,1789234111009,1789234119167,8158,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-56m79,dfinit-podman,1789234111008,1789234119252,8244,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-5cxnr,dfinit-podman,1789234111008,1789234119384,8376,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-dnkfh,dfinit-podman,1789234111009,1789234119731,8722,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,AGGREGATE,dfinit-podman,1789234111003,1789234119736,8733,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-56m79,dfinit-podman,1789234119747,1789234129582,9835,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-5cxnr,dfinit-podman,1789234119747,1789234129625,9878,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-z58c6,dfinit-podman,1789234119748,1789234129650,9902,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-5nhrm,dfinit-podman,1789234119747,1789234129935,10188,0
